Gene	13_LV	13_RV	2004_LV	2004_RV	2006_LV	2006_RV	2027_LV	2027_RV	2029_LV	2029_RV	2031_LV	2031_RV	2033_LV	2033_RV	2034_LV	2034_RV	2040_LV	2040_RV	2043_LV	2043_RV	2045_LV	2045_RV	2047_LV	2047_RV	2048_LV	2048_RV	2052_LV	2052_RV	3213_LV	3213_RV	3217_LV	3217_RV	5726_LV	5726_RV	5755_LV	5755_RV	5759_LV	5759_RV	5768_LV	5768_RV	5801_LV	5801_RV	5803_LV	5803_RV	5806_LV	5806_RV	5807_LV	5807_RV	5809_LV	5809_RV	5810_LV	5810_RV	5813_LV	5813_RV	5814_LV	5814_RV	5819_LV	5819_RV	5822_LV	5822_RV	5823_LV	5823_RV	5825_LV	5825_RV
Gm19891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm1993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036258	0	0.088701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm19967	1.675057	3.638978	2.057269	3.014566	7.834453	5.556139	3.195789	2.91497	3.247755	2.612517	3.337479	2.803836	2.612457	3.775243	2.958997	1.977158	2.525116	4.351055	4.558258	4.422045	4.779901	2.564894	4.179233	2.190144	4.464863	3.035801	2.651394	3.002668	5.369112	3.359187	2.420121	2.288777	1.864549	2.714133	2.382551	2.6845	1.878104	3.965718	4.61533	3.182694	2.827556	1.76493	1.769213	5.37995	1.842833	3.655043	3.925843	2.410628	3.769305	3.645316	3.519797	3.018457	2.803034	5.003425	1.597599	2.799431	2.267336	4.783813	1.943641	2.979166	3.124703	3.931806	1.581397	2.390657
Gm2000	223.661568	278.954927	282.401457	124.63561	302.035064	395.616518	183.340314	166.67977	216.019527	339.606051	237.502032	307.38238	251.331048	368.222437	274.569877	339.537124	227.05841	186.027303	290.840218	375.916323	225.262348	316.267245	176.973215	320.196888	226.021427	346.267578	140.560523	260.964795	495.211543	247.993259	244.599733	486.390382	247.647047	306.838332	320.525326	334.232374	157.282777	307.735399	311.961587	510.577224	249.062366	308.348219	241.058214	212.614774	333.854088	479.605149	344.491396	327.146395	302.22509	232.236172	571.054457	358.321504	217.18381	211.689882	238.325849	417.87859	267.01835	176.595334	261.407138	312.22236	214.844435	210.244767	248.363468	325.409311
Gm2003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.190281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20036	0	0	0.0744	0	0	0	0.135135	0.297307	0	0	0.457141	0	0	0	0	0	0	0	0	0	0	0.212332	0.174015	0.296745	0	0	0.518467	0.190498	0	0.096056	0.18672	0.141727	0.068931	0	0.075122	0.061802	0.066966	0.112943	0.070376	0.081379	0	0.071941	0	0	0.073746	0.1707	0.086977	0	0.501843	0	0	0.154271	0	0.09687	0.056338	0	0	0.144656	0	0.146757	0	0	0.205132	0.085047
Gm2004	4.723323	2.371207	6.303372	6.154798	9.75497	4.878985	7.622328	4.153074	6.407095	2.931528	10.584196	6.052985	5.705881	5.14828	4.403295	3.030983	6.864407	3.186759	4.437594	4.444946	8.933641	4.038558	9.920977	7.39273	6.139405	5.330961	7.791298	4.991373	5.411637	2.217526	8.773487	5.239202	5.874896	3.657902	5.205257	4.408634	7.518485	4.211198	10.493484	4.31031	3.473784	3.592973	9.688102	5.969371	7.838146	5.484611	4.297905	5.606076	4.356831	4.161629	3.148732	6.353735	6.588559	6.056296	7.278545	3.60882	3.642643	4.387725	5.333588	3.304749	8.804725	3.726341	6.66576	3.103762
Gm2005	0	0	0	0	0	0	0	0	0.21827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20109	0	0	0	0.215623	0.975532	0	0	0	0	0	0	0	0	0.326924	0.227617	0	0.648634	1.644048	0	0	0	0	0.265032	0.27079	1.204531	0.333041	0	0	0	0	1.206963	0.401007	0	0	0	0	0.773452	0	0.269314	0.271649	0.259828	0	0.822702	0	0.788001	0	1.22874	0.435713	0.522891	0	1.126955	0.550424	0	0.664052	0	0	0.428795	0	0.636307	0	0	0	1.202887	0.288662
Gm20111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20125	0.223753	0.076663	0.411529	0.401132	0.177022	0.188737	0.547564	0.246398	0.34361	0.170972	0.41953	0.110349	0	0.15744	0.330467	0.446333	0.733499	0.299013	0.222172	0.239577	0.482242	0.593722	0.419485	0.303669	0.639797	0.586953	0.346042	0.321929	0.257826	0	0.830126	0.034428	0.158953	0	0.205553	0.299837	0.410445	0.271266	0.397256	0.11117	0.287555	0.361265	0	0.271041	0.118192	0.52582	0.487077	0.269866	0.28908	0.287945	0.784113	0.704366	0.200155	0.194359	0.614488	0.706672	0.176753	0.193747	0.812528	0.073393	0.134404	0.091207	0.358615	0.319902
Gm2016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.198326	0.077748	0	0	0	0.320987	0	0	0	0	0	0	0	0
Gm2018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2020	0	0	0	0	0	0	0	0	0.98116	0	0	0	0	0	0	0	0.190757	0	0	0	0	0	0	0	0	0.471077	0	0	0	0	0	0	0	0	0	0.46922	0	0	0	0	0	0	0	0	0	0	0	0.168797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20257	1.007407	0.821256	0.977209	0.948361	0.279242	0.928626	0.730234	1.585035	1.066457	0.945738	6.349525	1.468161	1.947083	1.257597	0	0.764077	0.466807	0.58437	1.370882	0.388442	1.254781	0.956749	2.03827	0.976368	2.498806	1.294294	1.62536	2.834543	2.285426	0.714706	0.870472	1.110673	0.392384	1.516343	0.838778	0.617815	1.597281	2.154809	1.558675	1.892821	1.298012	0	0.974245	2.876152	1.17287	1.949007	1.60882	0	1.475902	2.180514	1.519205	1.560106	0.477113	2.511821	0.256483	0.771516	0.560562	0	1.046429	0	1.14969	1.285408	0.758828	0.639445
Gm2026	16.187185	24.217368	32.66818	43.260052	23.655644	12.404137	20.863198	29.572209	21.150049	27.965334	30.706545	35.591614	38.461123	33.602976	22.741934	22.735327	39.168513	38.789894	32.900895	30.169311	36.418672	36.485898	54.444692	27.930827	37.315211	31.017837	34.321768	27.367522	33.902502	25.737908	27.194067	27.986331	26.273242	30.631488	13.364374	21.352158	23.257191	31.754963	38.180019	33.48137	21.573162	24.630683	37.529798	51.569965	22.763118	22.946419	21.731427	21.609337	23.589572	28.558993	26.616727	27.642739	23.460651	29.212798	14.574445	29.798035	22.295731	28.879126	21.281885	16.326679	22.468352	30.118553	27.012808	15.050459
Gm20268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20287	0	0	0	0	0	0	0.091352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20324	0.073974	0	0.220246	0	0	0	0	0.218438	0	0.292536	0	0.164907	0.191361	0	0.208729	0	0.077694	0	0	0	0	0.277896	0	0	0.296781	0.169431	0.058236	0	0.291129	0.178506	0.060838	0.473946	0.486965	0.077932	0.372157	0	0	0	0.071376	0	0.407985	0	0	0.093902	0	0	0	0	0.0948	0	0	0.234599	0	0	0	0	0	0	0	0	0.068846	0	0	0.168259
Gm20342	2.194477	3.652387	2.521779	3.217802	3.650422	4.097222	2.255077	4.264389	3.250729	2.796438	2.580073	3.334049	4.631831	3.072035	2.112524	2.115135	2.662183	6.036115	3.787246	3.967114	3.996353	2.880681	3.910068	2.965373	5.368689	3.08638	3.654124	4.286769	3.644571	4.264832	4.774717	3.469696	3.070413	2.927079	1.854108	1.890937	3.157627	4.412373	3.5456	2.656045	3.120889	1.956316	3.721772	5.548523	2.564565	2.986044	4.055773	2.083324	5.198674	4.074953	4.123361	3.287974	2.694093	4.481797	1.985542	3.014936	2.398765	4.039171	3.234677	2.125986	2.644591	3.477429	2.648792	3.375379
Gm2035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20387	0	0	0	0	0	0	0	0	0.147278	0	0	0.076597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.208258	0	0	0	0	0	0	0	0	0	0	0	0	0	0.238187	0	0	0.170721	0	0	0	0	0	0.111633	0	0	0.145943	0	0	0	0	0	0
Gm20389	0.081879	0.771238	0.084047	0.490775	0	0	0	0.086338	0.085488	0	0.076724	0	0	0	0.234311	0.159093	0	0.256594	0.101559	0.098738	0.199282	0	0	0.084229	0.46208	0.565961	0	0	0	0.32431	0	0	0.30617	0.088072	0.25544	0	0.077503	0	0.158315	0	0.093415	0	0	0.222018	0	0.097836	0.282923	0	0.108527	0	0.260292	0.348336	0.451747	0.118541	0	0	0.080675	0.346108	0.393897	0	0	0.502616	0.078407	0.094741
Gm20390	0	0	0	0	0	2.429198	0	0	0	0	0	0	1.599425	0	0	0	0	0	0	0	0	0	1.111594	0	0	0	1.245561	0	0	0	0	0	0	0	2.865456	2.813203	0	0	0	0	0.840468	0	0	0	0	0	0	0	0	0	0	0	0	1.251421	0	0	0	0	0	0	0	0	0	0
Gm20391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20394	0	0	0	0.097252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.136365	0	0	0	0.135816	0	0	0.097892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20400	0.670254	3.429324	1.258816	0.314604	0.817521	5.357382	0.911247	2.457391	2.75593	2.444988	0	0.357904	0.390767	0	2.604459	1.270338	0.675318	2.145192	5.98603	2.394319	1.116746	3.485566	1.085723	0	2.478189	5.831765	0	0	0.742033	0.368698	0.27217	0.275363	0.923262	2.791058	3.191187	2.702571	0.615651	1.342798	0	2.245769	0.695497	0.647944	0.38589	3.965535	0.676622	0	0	0	0	0	0	0	0.866051	1.695361	1.30365	0.945895	0	0	1.570528	0.326694	0.30292	0	3.050212	5.753011
Gm20401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.079161	0	0	0	0	0	0	0	0	0.198833	0	0	0	0.726037	0	0	0	0	0	0	0	0	1.01702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.58696
Gm20403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.518234	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24587	0	0
Gm20406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20412	0	0	0	0.614398	0	0	0	0	0	0	0	0.244874	0	0	0	0	0	0	0	0	0	0	0.243585	0	0	0.283711	0	0	0	0.242534	0	0	0	0.229117	0	0	0	1.525174	0	0.24265	0	0	0	0	0.22682	0	0.285206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207878	0.536356
Gm20414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2042	0.107263	0	0	0	0	0	0	0	0	0	0	0	0.061841	0	0	0	0	0.613859	0	0	0.062436	0	0	0	0	0.380422	0	0	0	0	0	0.152511	0.300219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.236088	1.102338	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20420	0	0	0.106371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176756	0	0	0	0	0	0	0	0	0.098397	0	0	0	0	0	0	0	0	0	0	0	0.121988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.76575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20422	0	0.34089	0.120207	0	0	0	0	0	0	0	0	0.12813	0	0.395382	0	0	0	1.166643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110353	0.11982	0	0	0	0	0	0	0	0.196944	0	0	0	0	0.16965	0.140948	0.187872	0	0	0	0	0	0	0.11286	0.318199
Gm20426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.468709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282033	0
Gm20427	0.245864	0.824645	0	0	0	0.898514	0	0.716866	0.086997	0.20432	0.612396	0.627383	0.495267	0	0	0.175507	0.446581	0.697143	0.109231	0.254469	0.643906	0.77267	0.51233	0	0.722821	0.643168	0.101052	1.532423	0.602683	0.685832	0.414761	0	0	0.14718	0.558338	0	0	0.457535	0	0.262794	0.230999	0	0	0.081793	0.470982	0.119547	1.209965	0.079306	0.855438	0	0.684025	0.417587	0	0.861982	0.265195	0.326186	0	0	0	0	0	0.801693	0.842522	0
Gm20428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20429	0	0	0	0	0	0	0	0.569588	0	0	0.160728	0	0.446163	0	1.483864	0	0	0.416042	0	0.165708	0	0.625297	0	0	0	0	0	0.667617	0.438592	0	0	0	0	0	0	0	0	0.286727	0	0	0.393991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411923	0	0	0.133676	0
Gm20430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.949983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20431	6.051366	4.201155	0	4.364206	0	0	2.63373	0	0	0	1.949575	0	0	3.616626	0	0	0	0	2.430441	2.589688	0	2.792595	0	1.250682	1.603252	0	0	0	0	0	0	2.355074	0	5.084059	0	2.220428	0	3.532551	0	7.354931	0	4.737074	5.627728	6.570839	4.196655	1.922346	2.078366	0	5.111474	2.995215	0	0	0	0	0	0	1.45828	0	0	1.039111	0	1.247347	2.254592	4.031825
Gm20432	0	4.486936	2.888604	1.370206	9.616864	1.447028	3.926388	3.887931	3.080034	2.721422	2.818309	0	2.306103	0	2.728534	0	6.229839	3.83553	3.56389	8.980086	16.733282	0	3.226513	1.493983	1.88842	3.254818	3.318689	5.982302	0	3.62854	2.711573	4.384607	4.323108	0	0	1.163603	5.36559	4.056407	0	4.469159	12.654277	7.126127	3.664377	3.413239	1.520701	1.697772	3.380653	0	11.654259	1.829537	8.350139	6.065507	0	7.118153	0	0	0	0	3.63392	0	2.69783	0	5.619369	6.408974
Gm20438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.021875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm2044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.224758	0	0	0	0	0	0	0	0
Gm20443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.400012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gm20444	0	0	0	0	0	0	0	0.448416	0	0	0	0	0	0	0	0	0	0	0	0	0	0.418828	0	0	0.539851	0	0	0.327718	0.844516	0	0	0	0.2209	0	0	0.198667	0.224209	0	0	0.494515	0	0	0.719461	0	0	0	0	0.190807	0	0	0	0	0	0.331343	0	0	0	0	0	0	0	0	0	0
Gm20445	0.572589	1.334494	0.300949	0.283194	0.666561	0.805929	0.546935	3.372924	2.729103	0.888349	1.600859	1.018414	2.837279	3.572819	2.783784	1.222216	2.414656	0	3.252133	2.566885	0.684536	0.595557	0.66988	1.220039	2.319584	3.131851	2.021477	3.081031	0.703677	2.099203	0.483636	1.028371	1.372456	1.867079	0	0.720516	0.535588	0.903503	0.848773	0.942696	0.95818	0.589391	1.399482	3.785678	0.29515	0.336551	2.739675	0.240425	0.697204	0.864754	2.921008	2.090051	0.258972	1.191544	2.744127	1.499447	0.815528	2.754875	0.695592	1.516236	1.565685	2.62676	2.432147	1.043926
Gm20446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
